date,covidattr,numbers
2020-12-15,new_vaccinations,718.0
2020-12-16,new_vaccinations,192366.0
2020-12-17,new_vaccinations,193256.0
2020-12-18,new_vaccinations,193649.0
2020-12-19,new_vaccinations,193235.0
2020-12-20,new_vaccinations,200351.0
2020-12-21,new_vaccinations,267870.0
2020-12-22,new_vaccinations,347607.0
2020-12-23,new_vaccinations,391551.0
2020-12-24,new_vaccinations,460839.0
2020-12-25,new_vaccinations,494050.0
2020-12-26,new_vaccinations,516025.0
2020-12-27,new_vaccinations,518045.0
2020-12-28,new_vaccinations,583045.0
2020-12-29,new_vaccinations,663133.0
2020-12-30,new_vaccinations,741198.0
2020-12-31,new_vaccinations,778711.0
2021-01-01,new_vaccinations,836033.0
2021-01-02,new_vaccinations,911063.0
2021-01-03,new_vaccinations,962469.0
2021-01-04,new_vaccinations,1218432.0
2021-01-05,new_vaccinations,1327185.0
2021-01-06,new_vaccinations,1390347.0
2021-01-07,new_vaccinations,1541565.0
2021-01-08,new_vaccinations,1624621.0
2021-01-09,new_vaccinations,1682040.0
2021-01-10,new_vaccinations,1732524.0
2021-01-11,new_vaccinations,1790544.0
2021-01-12,new_vaccinations,1796821.0
2021-01-13,new_vaccinations,1933655.0
2021-01-14,new_vaccinations,2369835.0
2021-01-15,new_vaccinations,2563783.0
2021-01-16,new_vaccinations,2763663.0
2021-01-17,new_vaccinations,2751558.0
2021-01-18,new_vaccinations,2926268.0
2021-01-19,new_vaccinations,3143803.0
2021-01-20,new_vaccinations,3207012.0
2021-01-21,new_vaccinations,3315604.0
2021-01-22,new_vaccinations,3453791.0
2021-01-23,new_vaccinations,3654670.0
2021-01-24,new_vaccinations,3798903.0
2021-01-25,new_vaccinations,3926176.0
2021-01-26,new_vaccinations,3987378.0
2021-01-27,new_vaccinations,4190961.0
2021-01-28,new_vaccinations,4271033.0
2021-01-29,new_vaccinations,4318217.0
2021-01-30,new_vaccinations,4311682.0
2021-01-31,new_vaccinations,4267675.0
2021-02-01,new_vaccinations,4485167.0
2021-02-02,new_vaccinations,4663057.0
2021-02-03,new_vaccinations,4907338.0
2021-02-04,new_vaccinations,5133370.0
2021-02-05,new_vaccinations,5264039.0
2021-02-06,new_vaccinations,5520299.0
2021-02-07,new_vaccinations,5763887.0
2021-02-08,new_vaccinations,5713904.0
2021-02-09,new_vaccinations,5703910.0
2021-02-10,new_vaccinations,5622906.0
2021-02-11,new_vaccinations,5536771.0
2021-02-12,new_vaccinations,5655902.0
2021-02-13,new_vaccinations,5588727.0
2021-02-14,new_vaccinations,5543626.0
2021-02-15,new_vaccinations,5454575.0
2021-02-16,new_vaccinations,5511787.0
2021-02-17,new_vaccinations,5520407.0
2021-02-18,new_vaccinations,5672823.0
2021-02-19,new_vaccinations,5671654.0
2021-02-20,new_vaccinations,5582387.0
2021-02-21,new_vaccinations,5503272.0
2021-02-22,new_vaccinations,5467480.0
2021-02-23,new_vaccinations,5429712.0
2021-02-24,new_vaccinations,5504532.0
2021-02-25,new_vaccinations,5552282.0
2021-02-26,new_vaccinations,5665548.0
2021-02-27,new_vaccinations,5847931.0
2021-02-28,new_vaccinations,5953626.0
2021-03-01,new_vaccinations,6170351.0
2021-03-02,new_vaccinations,6474532.0
2021-03-03,new_vaccinations,6784901.0
2021-03-04,new_vaccinations,7098688.0
2021-03-05,new_vaccinations,7385269.0
2021-03-06,new_vaccinations,7690206.0
2021-03-07,new_vaccinations,7754924.0
2021-03-08,new_vaccinations,8065271.0
2021-03-09,new_vaccinations,8213042.0
2021-03-10,new_vaccinations,8333157.0
2021-03-11,new_vaccinations,8294506.0
2021-03-12,new_vaccinations,8563962.0
2021-03-13,new_vaccinations,8954790.0
2021-03-14,new_vaccinations,8869219.0
2021-03-15,new_vaccinations,9305147.0
2021-03-16,new_vaccinations,9636109.0
2021-03-17,new_vaccinations,9948026.0
2021-03-18,new_vaccinations,10319086.0
2021-03-19,new_vaccinations,10530446.0
2021-03-20,new_vaccinations,10598269.0
2021-03-21,new_vaccinations,11170280.0
2021-03-22,new_vaccinations,11445882.0
2021-03-23,new_vaccinations,11827568.0
2021-03-24,new_vaccinations,12192166.0
2021-03-25,new_vaccinations,12928550.0
2021-03-26,new_vaccinations,13803088.0
2021-03-27,new_vaccinations,14398969.0
2021-03-28,new_vaccinations,14780962.0
2021-03-29,new_vaccinations,14698398.0
2021-03-30,new_vaccinations,14657698.0
2021-03-31,new_vaccinations,15116888.0
2021-04-01,new_vaccinations,15698105.0
2021-04-02,new_vaccinations,15956515.0
2021-04-03,new_vaccinations,15755950.0
2021-04-04,new_vaccinations,15856331.0
2021-04-05,new_vaccinations,16034586.0
2021-04-06,new_vaccinations,16360202.0
2021-04-07,new_vaccinations,16397586.0
2021-04-08,new_vaccinations,16581760.0
2021-04-09,new_vaccinations,16765240.0
2021-04-10,new_vaccinations,17336382.0
2021-04-11,new_vaccinations,17469271.0
2021-04-12,new_vaccinations,17829771.0
2021-04-13,new_vaccinations,18279226.0
2021-04-14,new_vaccinations,18095386.0
2021-04-15,new_vaccinations,17324039.0
2021-04-16,new_vaccinations,15101864.0
2021-04-17,new_vaccinations,12400907.0
